order_item_id,order_id,product_id,quantity,unit_price,discount,tax_percent,final_price,warehouse,dispatch_status
22993,18735,49168,4,15639.46,0,5,42640.1,Mumbai,Pending
22994,48811,7408,2,11083.31,0,5,11095.59,Delhi,Pending
22995,24196,39089,4,20178.29,5,18,3439.67,Bangalore,Dispatched
22996,40503,15280,1,14607.21,10,18,14623.79,Bangalore,Dispatched
22997,4039,19225,3,29226.5,0,12,10896.81,Mumbai,Pending
22998,16827,47162,1,38283.15,15,12,27512.94,Delhi,Dispatched
22999,42810,17616,1,14796.05,10,5,41925.0,Bangalore,Pending
23000,46327,48249,4,48081.53,5,18,11910.47,Delhi,Pending
23001,16265,42378,5,12544.89,0,12,29504.34,Delhi,Dispatched
23002,11650,7380,4,32996.65,5,18,45321.98,Bangalore,Pending
23003,2249,15735,1,37461.5,0,12,6683.52,Delhi,Dispatched
23004,31903,12339,4,2451.17,0,5,5622.54,Bangalore,Dispatched
23005,13390,23955,2,26778.8,15,5,23828.24,Delhi,Dispatched
23006,45593,35750,1,17235.0,10,5,19447.63,Bangalore,Dispatched
23007,33629,26088,5,31864.56,15,18,40295.86,Bangalore,Pending
23008,45168,15035,5,28647.54,5,12,20718.34,Delhi,Dispatched
23009,43383,1658,2,2041.46,0,5,47898.34,Mumbai,Dispatched
23010,20520,24468,2,42182.98,10,18,30190.63,Delhi,Dispatched
23011,21830,13881,3,12225.03,10,18,1758.07,Mumbai,Pending
23012,8207,22403,2,10347.2,15,5,31864.13,Bangalore,Pending
23013,16748,45787,4,37237.63,10,18,2741.88,Delhi,Dispatched
23014,36247,37845,1,31766.85,15,5,8744.58,Mumbai,Pending
23015,3287,10516,5,40902.26,5,18,11700.36,Mumbai,Dispatched
23016,18021,43663,5,1754.06,5,12,35261.16,Bangalore,Dispatched
23017,28665,35572,1,6910.83,5,12,12092.23,Bangalore,Dispatched
23018,38416,29474,1,26174.76,10,18,18516.37,Delhi,Dispatched
23019,14266,161,3,38127.05,0,5,8107.23,Mumbai,Dispatched
23020,14117,15759,3,34269.9,10,12,33553.62,Delhi,Pending
23021,28620,30562,4,34189.78,10,5,41078.93,Delhi,Dispatched
23022,38775,39482,4,29262.12,10,5,1068.54,Delhi,Pending
23023,24826,28114,1,12042.4,0,5,18396.5,Delhi,Pending
23024,9921,20713,2,34500.94,5,5,31197.37,Mumbai,Dispatched
23025,21359,35911,2,38839.12,10,5,28519.3,Bangalore,Dispatched
23026,30782,42334,5,17646.18,5,18,13952.15,Mumbai,Dispatched
23027,36200,49959,2,2896.61,0,12,5797.03,Bangalore,Dispatched
23028,40480,16735,2,49550.33,0,12,7982.04,Delhi,Pending
23029,10835,31643,4,19533.04,10,18,20622.37,Bangalore,Dispatched
23030,10490,2080,2,15075.78,15,12,30620.49,Delhi,Dispatched
23031,3273,15364,2,35506.1,0,12,39936.93,Mumbai,Pending
23032,32214,1488,5,46752.68,10,12,49996.61,Delhi,Pending
23033,9330,26264,5,5237.22,5,12,38010.34,Mumbai,Pending
23034,20447,48220,3,22601.18,15,5,5686.96,Bangalore,Pending
23035,37346,32812,1,25384.95,0,5,45805.08,Bangalore,Dispatched
23036,8761,7073,2,6975.86,0,5,21036.02,Mumbai,Dispatched
23037,12874,20580,4,15118.81,0,12,16723.97,Bangalore,Dispatched
23038,23494,39542,1,14956.79,5,12,22987.59,Delhi,Dispatched
23039,40698,32094,2,48612.45,10,18,34098.38,Delhi,Pending
23040,47749,8025,2,34018.5,0,18,32205.26,Delhi,Dispatched
23041,31723,6781,4,23668.16,10,5,32838.84,Bangalore,Pending
23042,33658,19023,1,11785.38,5,5,24623.26,Bangalore,Dispatched
23043,15147,40949,4,39633.52,5,18,36248.6,Delhi,Pending
23044,27991,44899,4,47387.32,5,18,45264.77,Delhi,Pending
23045,45503,15095,5,48347.21,0,5,24198.41,Delhi,Dispatched
23046,24448,18218,4,28714.58,15,18,22552.37,Delhi,Pending
23047,22933,7453,5,3451.47,0,18,36134.99,Mumbai,Dispatched
23048,24246,30434,5,30355.15,5,5,29120.32,Bangalore,Dispatched
23049,8557,25138,4,22135.59,0,12,22072.83,Delhi,Pending
23050,6714,14423,2,35008.91,5,18,31197.87,Bangalore,Pending
23051,5396,11911,5,24714.86,5,18,36688.33,Mumbai,Dispatched
23052,14088,760,1,28111.84,5,5,22478.22,Bangalore,Dispatched
23053,15587,10391,1,22405.59,10,18,18110.97,Delhi,Pending
23054,2366,31360,1,1712.54,5,12,36260.45,Mumbai,Dispatched
23055,6118,18501,2,1467.26,15,18,3644.38,Mumbai,Pending
23056,43721,9901,3,28003.89,0,12,28573.02,Mumbai,Dispatched
23057,38578,19417,1,5347.71,15,5,8068.23,Mumbai,Dispatched
23058,19172,18408,1,30772.13,10,18,11594.99,Delhi,Dispatched
23059,21478,8606,1,37528.4,5,18,25946.17,Mumbai,Dispatched
23060,17366,29286,4,38351.82,5,5,40611.75,Delhi,Pending
23061,22790,13276,1,12905.03,0,5,46402.38,Delhi,Pending
23062,20456,34634,1,11844.98,15,5,36228.35,Delhi,Pending
23063,11673,32343,4,29240.31,10,12,11635.78,Bangalore,Dispatched
23064,3006,10542,2,17033.16,5,5,7690.52,Delhi,Dispatched
23065,7079,33166,1,5180.97,5,18,40903.44,Bangalore,Pending
23066,29723,26331,1,13435.06,10,5,48168.46,Delhi,Pending
23067,18282,45636,4,42178.81,10,12,25304.98,Mumbai,Pending
23068,17681,4371,1,2246.69,10,18,23476.29,Delhi,Dispatched
23069,20943,2413,2,28719.18,10,18,14717.08,Mumbai,Dispatched
23070,26819,48347,4,39483.17,5,18,8028.51,Bangalore,Dispatched
23071,9543,8268,1,23852.73,0,18,27224.65,Bangalore,Pending
23072,46343,29961,5,18506.86,5,5,15928.1,Bangalore,Dispatched
23073,7545,46360,1,9376.28,15,5,17451.39,Bangalore,Pending
23074,37755,15257,1,23468.01,15,5,10471.4,Delhi,Dispatched
23075,37407,41579,4,22393.96,10,5,25096.42,Bangalore,Dispatched
23076,19311,12751,4,19947.97,0,18,35336.51,Bangalore,Dispatched
23077,48056,3035,4,11160.19,10,5,43398.28,Bangalore,Pending
23078,7405,18917,3,23528.21,15,12,34589.41,Mumbai,Dispatched
23079,26283,14027,3,14559.19,5,5,26370.59,Bangalore,Pending
23080,23814,25463,4,37702.96,5,18,9870.17,Mumbai,Dispatched
23081,36687,43700,2,48696.73,15,5,6162.41,Delhi,Pending
23082,35503,38078,3,12413.14,5,12,2120.51,Delhi,Pending
23083,4004,14265,1,14970.3,0,5,19681.69,Delhi,Dispatched
23084,16183,3358,1,19083.11,15,5,26120.97,Mumbai,Pending
23085,2846,47443,2,35661.62,10,5,1950.51,Mumbai,Pending
23086,12338,2053,3,40489.43,15,18,42477.89,Delhi,Pending
23087,649,4450,1,13998.45,0,18,13323.11,Delhi,Dispatched
23088,27500,47087,2,16212.7,15,5,26498.39,Delhi,Dispatched
23089,32180,20452,2,27353.47,10,5,22518.07,Bangalore,Dispatched
23090,42690,4725,3,22954.69,5,5,48830.94,Bangalore,Dispatched
23091,39611,13978,2,21123.15,10,18,36229.79,Bangalore,Dispatched
23092,49457,22473,3,12161.0,5,12,9511.3,Mumbai,Pending
23093,24842,21257,1,16787.13,5,12,22119.12,Delhi,Dispatched
23094,36397,15441,4,30610.91,5,12,35218.75,Delhi,Dispatched
23095,34909,40446,1,21116.52,15,12,2338.27,Delhi,Pending
23096,29118,38494,5,4591.28,10,12,5969.76,Delhi,Pending
23097,2951,46696,5,45976.14,5,18,49014.76,Bangalore,Pending
23098,22698,8416,1,23103.28,0,18,3055.25,Bangalore,Dispatched
23099,49326,41700,4,37580.03,15,18,49272.19,Delhi,Dispatched
23100,20292,43327,3,5412.05,0,18,13458.93,Delhi,Dispatched
23101,48804,27827,2,11059.71,10,18,23265.96,Bangalore,Pending
23102,38822,37967,5,571.75,15,12,46582.97,Delhi,Pending
23103,28037,19278,5,14018.0,5,5,14277.14,Bangalore,Dispatched
23104,39599,4316,1,546.73,10,12,34882.62,Mumbai,Pending
23105,6515,45995,1,44537.47,10,12,5269.98,Mumbai,Pending
23106,24721,24973,5,12756.76,0,18,31342.81,Bangalore,Dispatched
23107,28212,5455,4,21628.7,10,5,44478.29,Mumbai,Dispatched
23108,36517,21999,1,32031.35,5,12,21470.77,Bangalore,Dispatched
23109,17974,30589,4,40599.43,0,12,24121.66,Delhi,Dispatched
23110,13287,37574,3,31063.88,0,12,18172.39,Bangalore,Dispatched
23111,49504,37396,2,34187.46,15,5,8685.72,Bangalore,Dispatched
23112,5894,18582,4,9740.36,10,18,21436.76,Delhi,Dispatched
23113,21427,26451,5,48753.42,5,5,38835.31,Delhi,Pending
23114,14467,24852,4,18018.78,15,5,45919.85,Mumbai,Dispatched
23115,19794,26946,3,42287.13,15,5,19600.76,Bangalore,Dispatched
23116,37947,12285,3,26210.15,15,18,37917.09,Delhi,Dispatched
23117,33008,19997,1,5417.47,0,18,33408.87,Mumbai,Dispatched
23118,43357,37416,3,19127.69,15,18,32770.42,Bangalore,Dispatched
23119,48498,2064,3,2261.49,0,5,45439.61,Mumbai,Pending
23120,23717,1488,2,13943.32,5,18,3676.95,Mumbai,Dispatched
23121,2615,10401,3,26200.95,5,18,18494.08,Mumbai,Pending
23122,20678,46284,2,17486.25,5,12,19158.94,Bangalore,Pending
23123,2505,27730,2,42544.12,15,12,45248.01,Bangalore,Pending
23124,43715,27264,2,4599.28,10,18,36847.35,Bangalore,Pending
23125,33046,20205,1,37052.53,15,12,6702.5,Mumbai,Dispatched
23126,3497,20030,5,47088.73,10,5,18072.43,Delhi,Pending
23127,34487,43579,2,34258.9,10,5,24257.44,Delhi,Pending
23128,11367,31330,1,35282.75,5,12,49256.86,Bangalore,Dispatched
23129,18330,9399,4,14499.06,0,18,33504.57,Bangalore,Pending
23130,25943,44170,4,45005.88,5,12,9482.27,Bangalore,Dispatched
23131,18989,2261,3,42279.67,15,5,5136.4,Mumbai,Pending
23132,31087,47978,2,43988.31,0,5,12081.51,Bangalore,Pending
23133,42798,29289,4,8901.84,10,18,13258.22,Bangalore,Pending
23134,39586,16106,2,47814.93,10,5,30214.2,Bangalore,Dispatched
23135,18248,40599,4,22365.56,10,5,28934.69,Mumbai,Dispatched
23136,17484,49258,1,24826.91,10,18,15352.48,Delhi,Dispatched
23137,16021,27946,1,17617.67,5,12,3375.89,Bangalore,Dispatched
23138,29863,33816,4,23050.61,0,18,46462.52,Bangalore,Pending
23139,31369,10350,4,36224.08,15,12,28610.13,Delhi,Pending
23140,13070,40940,2,49810.75,0,12,13648.16,Delhi,Pending
23141,27938,25904,2,36780.18,5,5,11603.37,Bangalore,Pending
23142,26093,46751,2,1516.28,0,18,41385.0,Bangalore,Pending
23143,11372,48862,3,45252.97,5,12,8527.93,Bangalore,Pending
23144,49161,2555,1,35324.98,0,12,19614.05,Mumbai,Dispatched
23145,33131,32633,4,35536.78,15,5,32121.53,Delhi,Pending
23146,46923,26162,2,27829.84,15,5,22015.24,Mumbai,Dispatched
23147,1183,29895,2,38981.54,0,5,43561.64,Mumbai,Pending
23148,24062,10374,1,26296.03,10,18,34545.94,Mumbai,Dispatched
23149,3737,47464,3,28128.89,0,18,47583.59,Delhi,Pending
23150,34288,33072,2,19981.91,15,18,9427.87,Mumbai,Pending
23151,40054,15502,1,23756.9,0,18,16315.46,Bangalore,Pending
23152,1097,11768,1,4100.7,10,18,23482.74,Delhi,Pending
23153,20716,14151,2,32924.14,10,18,29908.96,Bangalore,Dispatched
23154,1746,13057,5,19698.46,15,12,31691.85,Bangalore,Dispatched
23155,5787,15875,3,22306.35,0,5,33401.24,Delhi,Dispatched
23156,13635,5472,3,47027.31,15,5,5498.18,Delhi,Dispatched
23157,28335,32867,2,21483.13,15,12,18849.95,Delhi,Pending
23158,1774,40527,1,778.94,10,5,9797.79,Delhi,Pending
23159,47741,13049,4,28237.07,15,18,6439.05,Bangalore,Pending
23160,41542,42946,3,29931.64,15,12,29235.48,Bangalore,Pending
23161,24568,41486,1,45838.15,15,12,1348.31,Bangalore,Pending
23162,1058,28727,1,4323.85,15,5,5393.61,Delhi,Dispatched
23163,11646,12846,2,34661.67,0,12,21102.97,Bangalore,Dispatched
23164,30203,13029,4,19490.71,0,5,29477.7,Mumbai,Pending
23165,126,43149,5,39787.23,5,12,33045.08,Delhi,Pending
23166,28832,22467,3,40703.24,5,5,16106.09,Bangalore,Pending
23167,6682,1811,4,44427.9,5,12,48462.19,Bangalore,Dispatched
23168,16574,14224,3,2752.77,5,12,19254.99,Bangalore,Dispatched
23169,45331,12235,2,27924.69,5,5,42663.75,Delhi,Pending
23170,30576,38988,3,27986.54,0,12,21174.2,Bangalore,Dispatched
23171,30005,2205,2,16628.5,5,12,21118.16,Mumbai,Pending
23172,19476,46215,3,40183.85,10,18,13008.83,Bangalore,Dispatched
23173,24735,44135,4,29133.16,15,18,16400.85,Bangalore,Dispatched
23174,14165,10333,1,11324.25,15,18,37590.36,Delhi,Pending
23175,32226,42512,3,43320.35,0,5,6823.17,Delhi,Pending
23176,14924,38124,1,21561.37,15,18,28908.55,Mumbai,Dispatched
23177,30406,5579,3,9780.45,15,12,39282.46,Mumbai,Dispatched
23178,16144,5890,1,30902.42,15,5,43156.33,Delhi,Dispatched
23179,39916,30259,2,10229.27,5,5,6180.42,Bangalore,Dispatched
23180,39063,47501,3,44354.68,10,5,5957.35,Bangalore,Dispatched
23181,10518,20379,2,16084.94,15,5,33408.55,Bangalore,Dispatched
23182,15269,43340,4,23369.56,10,18,38479.57,Bangalore,Dispatched
23183,11629,1208,3,5490.76,5,12,20269.72,Mumbai,Pending
23184,29854,45614,2,21625.97,5,18,47400.71,Delhi,Pending
23185,30951,16,1,18634.28,10,12,828.67,Bangalore,Pending
23186,36848,12684,4,2737.04,10,12,49086.7,Mumbai,Pending
23187,9766,39342,4,43850.49,10,5,14703.5,Bangalore,Pending
23188,26148,7287,5,11750.19,10,18,31322.95,Bangalore,Dispatched
23189,29389,38773,2,23781.64,0,18,34980.27,Mumbai,Dispatched
23190,40279,27525,4,22629.44,5,12,11547.64,Bangalore,Pending
23191,7078,165,3,20524.5,15,18,10055.46,Delhi,Pending
23192,15329,22213,3,27346.07,15,18,39310.26,Bangalore,Dispatched
23193,34708,4754,1,27582.41,10,18,38646.36,Mumbai,Pending
23194,20667,31736,1,34920.63,10,18,38621.76,Bangalore,Pending
23195,23070,26214,2,12009.36,5,12,17871.14,Bangalore,Dispatched
23196,30746,26306,4,13604.34,0,5,37538.28,Delhi,Pending
23197,41901,1689,5,20806.93,5,18,122.19,Delhi,Pending
23198,2889,601,4,18582.36,5,18,16300.98,Mumbai,Dispatched
23199,15772,20664,2,6063.96,0,5,48582.55,Bangalore,Pending
23200,23689,7316,2,16630.22,15,5,36679.8,Delhi,Dispatched
23201,47946,27693,4,8329.39,15,18,37546.44,Mumbai,Dispatched
23202,19180,8522,4,27402.98,10,5,31254.11,Bangalore,Dispatched
23203,14276,8207,1,15712.92,10,12,38282.91,Bangalore,Pending
23204,11026,18162,4,31738.43,10,12,3181.42,Delhi,Pending
23205,4940,32748,2,41152.45,5,12,12991.83,Mumbai,Dispatched
23206,35803,30113,1,21840.51,5,5,48060.61,Delhi,Pending
23207,36879,7470,2,10934.73,15,5,20821.0,Bangalore,Dispatched
23208,3603,40677,5,9839.74,10,12,49750.07,Mumbai,Dispatched
23209,4416,34035,3,35222.55,15,12,9961.74,Mumbai,Dispatched
23210,15574,6960,5,44980.39,5,18,3738.79,Bangalore,Dispatched
23211,2216,19118,1,16616.32,15,5,15054.12,Mumbai,Pending
23212,20501,38502,5,48020.26,15,5,42309.1,Delhi,Dispatched
23213,30583,41178,3,21397.27,15,12,36119.83,Delhi,Pending
23214,22596,19929,1,12703.93,5,12,20705.99,Delhi,Dispatched
23215,46097,17716,3,29334.67,15,5,35129.06,Delhi,Pending
23216,40729,46135,4,47378.99,10,18,21395.68,Bangalore,Dispatched
23217,17133,3725,1,16624.64,5,18,28475.42,Bangalore,Pending
23218,11487,46321,1,16315.24,10,12,31687.56,Bangalore,Dispatched
23219,45702,9025,4,2504.7,5,5,27175.25,Delhi,Pending
23220,2534,48858,4,12071.95,5,18,22715.64,Delhi,Pending
23221,27002,13197,2,41343.31,10,12,30365.64,Mumbai,Dispatched
23222,49764,25220,3,19359.47,10,12,1696.67,Bangalore,Pending
23223,18331,3656,5,13085.29,15,5,10111.85,Bangalore,Pending
23224,36803,12360,1,18837.06,15,5,45236.23,Bangalore,Dispatched
23225,17839,12221,3,4624.3,5,18,16423.77,Delhi,Dispatched
23226,48499,28044,5,37856.63,5,18,15893.06,Mumbai,Pending
23227,26895,11786,1,42184.44,0,5,41592.12,Mumbai,Dispatched
23228,16583,8166,1,1708.9,0,12,20856.58,Mumbai,Pending
23229,21933,25309,4,38800.24,10,18,5796.02,Bangalore,Pending
23230,37257,1829,5,8966.9,5,5,22230.74,Delhi,Dispatched
23231,19005,27147,4,12755.18,0,12,15836.17,Bangalore,Dispatched
23232,17680,12464,4,47009.69,0,5,13475.75,Mumbai,Dispatched
23233,38312,8093,1,16382.01,5,5,28359.68,Delhi,Pending
23234,41350,41832,2,36099.26,15,18,23087.62,Mumbai,Pending
23235,15762,31387,3,41949.57,10,5,14757.08,Bangalore,Pending
23236,7455,42628,3,17520.78,15,18,49761.87,Mumbai,Dispatched
23237,22969,30178,1,14124.49,15,12,28667.67,Bangalore,Pending
23238,44339,14414,5,6758.52,15,5,13097.62,Bangalore,Dispatched
23239,24752,21209,5,36511.28,5,18,11229.11,Bangalore,Dispatched
23240,47262,20008,2,1985.45,10,18,32629.85,Bangalore,Pending
23241,49141,35976,4,37746.64,10,5,31264.76,Bangalore,Dispatched
23242,34652,23110,1,35086.85,15,12,10074.33,Mumbai,Pending
23243,26411,48112,1,25496.35,10,18,26729.74,Bangalore,Pending
23244,28182,4046,5,17214.91,0,12,8219.53,Mumbai,Dispatched
23245,17695,44024,2,29747.84,0,5,28020.23,Delhi,Dispatched
23246,34941,34115,5,21060.99,10,5,13068.64,Mumbai,Pending
23247,30786,13588,5,33090.3,10,5,166.24,Mumbai,Dispatched
23248,9018,2608,4,22676.04,5,12,42267.37,Mumbai,Pending
23249,816,20576,4,18923.81,5,18,41649.53,Delhi,Dispatched
23250,7158,19464,4,15055.6,5,5,13141.28,Bangalore,Dispatched
23251,16416,10634,2,6719.04,0,5,9058.4,Delhi,Dispatched
23252,46124,30271,4,35350.72,15,18,13945.6,Delhi,Dispatched
23253,165,25856,2,14293.75,0,18,22002.38,Mumbai,Pending
23254,38194,25898,1,49563.0,15,5,30410.68,Mumbai,Dispatched
23255,19105,7205,5,5499.02,15,5,29174.06,Bangalore,Dispatched
23256,8207,46404,2,31915.9,10,18,17832.53,Bangalore,Dispatched
23257,29287,3978,1,43230.28,5,18,575.9,Bangalore,Pending
23258,3523,19506,4,12725.11,15,12,20599.68,Mumbai,Dispatched
23259,48007,35747,3,10328.26,0,5,45957.96,Mumbai,Dispatched
23260,26707,2811,5,28859.0,10,5,37472.53,Bangalore,Dispatched
23261,1320,155,2,3155.34,5,18,43251.19,Delhi,Pending
23262,37255,22459,5,5385.82,10,18,24523.85,Mumbai,Dispatched
23263,8803,15111,5,45383.92,15,18,30758.41,Mumbai,Dispatched
23264,18691,33350,1,502.66,10,5,13897.2,Bangalore,Pending
23265,23175,25929,4,47661.83,15,5,37072.92,Delhi,Dispatched
23266,36434,22137,4,28780.36,5,12,44042.38,Bangalore,Pending
23267,11363,1319,2,34718.79,10,18,35036.01,Mumbai,Pending
23268,6204,19975,2,22891.95,10,12,24223.1,Bangalore,Pending
23269,20527,44163,3,10310.69,15,5,21090.23,Delhi,Pending
23270,11962,23996,1,28793.96,15,12,44320.57,Mumbai,Dispatched
23271,15518,6831,5,34120.86,5,18,21333.75,Delhi,Dispatched
23272,25692,25797,2,8741.69,15,18,2114.03,Delhi,Dispatched
23273,351,37404,2,8561.2,15,5,6271.45,Delhi,Dispatched
23274,1101,3423,3,40282.04,5,12,10179.45,Mumbai,Pending
23275,10354,44498,5,45029.08,0,12,20191.55,Delhi,Dispatched
23276,16208,26333,1,4303.84,15,18,17946.32,Bangalore,Dispatched
23277,14221,2614,5,7745.01,10,18,27881.37,Delhi,Pending
23278,45376,13802,3,5921.73,0,5,3017.03,Delhi,Dispatched
23279,20570,19751,4,7394.88,15,12,31465.03,Bangalore,Pending
23280,20191,15247,1,49526.08,0,18,45504.06,Bangalore,Pending
23281,20797,40673,5,18665.69,5,18,35587.21,Bangalore,Dispatched
23282,23398,7832,2,846.46,0,5,2694.37,Delhi,Dispatched
23283,43065,19479,5,35207.5,0,12,1000.28,Bangalore,Pending
23284,48568,43270,3,2235.67,15,18,27205.2,Mumbai,Pending
23285,3592,30881,2,21429.28,5,5,25410.77,Mumbai,Pending
23286,23911,1467,4,44478.5,15,5,10011.19,Delhi,Dispatched
23287,27469,6008,5,27377.57,15,12,39908.9,Bangalore,Pending
23288,21982,44541,2,41544.56,0,18,48484.19,Bangalore,Dispatched
23289,37473,1272,5,12169.88,10,5,27800.71,Mumbai,Pending
23290,48884,9549,5,14224.92,15,12,47108.94,Mumbai,Dispatched
23291,26351,47945,5,6295.41,15,5,21904.29,Mumbai,Pending
23292,22748,15460,4,6631.48,10,12,35960.27,Mumbai,Pending
23293,37618,39697,2,25205.42,0,5,43980.93,Mumbai,Pending
23294,6125,22093,2,1875.58,0,12,21194.17,Mumbai,Pending
23295,33225,31655,1,9143.43,5,18,19632.89,Bangalore,Pending
23296,11758,41527,3,46805.29,0,18,19196.49,Delhi,Dispatched
23297,25404,26900,1,43559.42,15,5,24641.4,Mumbai,Pending
23298,34428,26809,2,36411.09,0,5,49220.33,Mumbai,Dispatched
23299,47697,1691,4,12897.11,0,18,3687.58,Bangalore,Pending
23300,8160,44793,3,37037.64,5,5,44428.27,Bangalore,Pending
23301,4203,41422,2,45510.37,0,5,24343.55,Delhi,Dispatched
23302,23855,3695,3,48442.73,0,18,2465.54,Mumbai,Pending
23303,41339,41806,5,36217.84,5,12,24532.07,Bangalore,Pending
23304,15233,12822,1,9690.43,5,12,25557.84,Mumbai,Dispatched
23305,27241,10408,2,20725.38,10,18,4465.16,Bangalore,Pending
23306,24398,30341,4,16555.26,0,12,29445.4,Delhi,Dispatched
23307,37102,15519,5,35025.94,10,12,2239.53,Delhi,Dispatched
23308,35501,4767,5,42623.87,5,12,15812.16,Bangalore,Dispatched
23309,16253,13772,4,24394.46,10,12,4941.08,Mumbai,Pending
23310,48463,22747,4,40680.45,15,12,20392.44,Mumbai,Pending
23311,265,49926,3,37258.55,0,5,6722.07,Delhi,Dispatched
23312,5722,43005,5,45022.29,0,18,49840.19,Bangalore,Dispatched
23313,37760,19277,2,18017.21,5,18,49478.25,Delhi,Pending
23314,49403,35474,3,3217.35,5,18,32919.39,Delhi,Dispatched
23315,42433,18843,1,37582.97,15,5,35023.73,Bangalore,Dispatched
23316,11636,2971,2,43805.32,15,12,13592.4,Bangalore,Pending
23317,27887,1549,1,29835.91,15,18,46094.77,Delhi,Pending
23318,48712,40930,2,15895.17,15,12,32901.14,Bangalore,Dispatched
23319,23879,14164,4,43235.62,15,5,45094.98,Mumbai,Dispatched
23320,26799,21460,3,28541.2,5,12,14606.82,Bangalore,Dispatched
23321,22528,23005,2,33484.52,15,5,35285.55,Mumbai,Dispatched
23322,17094,12703,1,13680.48,15,12,30894.15,Bangalore,Dispatched
23323,2983,4779,3,25035.73,10,5,24085.67,Delhi,Pending
23324,17765,11014,1,6640.8,15,5,1656.05,Bangalore,Pending
23325,19566,6279,1,43973.67,10,12,28777.44,Bangalore,Dispatched
23326,13093,44536,3,18245.52,15,18,24988.61,Bangalore,Dispatched
23327,774,32870,5,37147.22,15,12,179.65,Bangalore,Pending
23328,18489,37760,1,14981.58,10,5,15811.25,Delhi,Dispatched
23329,22005,32940,2,10508.67,5,5,39478.89,Bangalore,Dispatched
23330,20424,14034,5,5331.39,10,12,17712.48,Mumbai,Pending
23331,27439,22128,1,684.13,5,5,34424.22,Mumbai,Dispatched
23332,9159,39975,2,33900.46,15,5,14232.49,Delhi,Dispatched
23333,22695,28336,4,9789.79,15,5,3012.37,Delhi,Dispatched
23334,32712,27156,2,29452.07,5,5,9725.97,Delhi,Dispatched
23335,31709,23248,5,39957.11,15,18,27934.94,Bangalore,Dispatched
23336,38038,20627,1,11081.28,0,18,27497.56,Bangalore,Dispatched
23337,5895,21809,2,23349.63,0,18,6199.15,Delhi,Pending
23338,28080,48056,5,14684.25,15,5,2295.09,Bangalore,Dispatched
23339,40222,30433,5,47380.31,0,12,44405.45,Delhi,Pending
23340,10677,2005,4,22671.08,15,12,16977.19,Mumbai,Pending
23341,11645,21291,2,13987.83,5,12,33314.68,Delhi,Pending
23342,43571,41909,4,26741.33,5,5,19025.45,Mumbai,Pending
23343,33016,23293,5,19458.65,5,5,19071.04,Mumbai,Pending
23344,18536,34082,3,48261.57,15,5,1930.58,Delhi,Dispatched
23345,28272,18839,4,42286.46,0,12,4181.9,Mumbai,Dispatched
23346,15466,9212,1,3961.46,5,18,47268.16,Delhi,Dispatched
23347,36769,33678,4,1023.06,15,18,35487.65,Delhi,Pending
23348,25273,41738,1,16592.32,15,18,11397.32,Bangalore,Dispatched
23349,2309,14886,3,24357.04,0,12,34736.62,Delhi,Dispatched
23350,43555,7422,4,40202.01,10,5,32407.24,Mumbai,Dispatched
23351,34584,46703,2,21866.95,15,12,26032.1,Bangalore,Dispatched
23352,18811,36728,4,14310.66,15,12,34904.89,Delhi,Pending
23353,35031,28924,4,12342.56,10,12,8695.31,Bangalore,Dispatched
23354,5172,28359,2,11083.45,0,5,1538.16,Mumbai,Dispatched
23355,8081,35226,4,6690.23,15,5,21154.4,Bangalore,Pending
23356,6723,6924,5,47296.33,10,12,30350.19,Mumbai,Pending
23357,24400,19059,3,23645.9,5,18,46383.72,Bangalore,Pending
23358,35267,41429,2,22020.9,10,18,28996.04,Delhi,Dispatched
23359,33768,34965,1,8411.43,0,12,19885.85,Delhi,Dispatched
23360,11580,3304,3,4482.54,10,18,37529.59,Mumbai,Pending
23361,9115,19603,5,37716.51,10,12,32320.11,Bangalore,Pending
23362,6217,31108,4,19147.41,5,12,41212.51,Bangalore,Dispatched
23363,49523,11098,4,11413.26,10,18,49129.69,Mumbai,Pending
23364,36905,11305,1,48387.85,5,12,19337.58,Delhi,Dispatched
23365,46891,13964,3,11673.8,10,18,11933.72,Bangalore,Pending
23366,44018,23058,5,46038.52,10,18,34289.51,Bangalore,Dispatched
23367,29401,44524,2,43554.39,15,5,41827.91,Mumbai,Dispatched
23368,45587,48947,2,4512.69,15,12,8648.62,Mumbai,Dispatched
23369,49416,32086,3,17308.21,10,18,5673.11,Bangalore,Pending
23370,37627,49479,4,11523.5,5,5,23956.25,Mumbai,Dispatched
23371,21531,33599,3,27097.11,0,5,18028.07,Mumbai,Pending
23372,28399,25426,3,19790.73,0,5,8900.19,Mumbai,Dispatched
23373,31120,17836,4,26605.9,15,12,28721.44,Mumbai,Dispatched
23374,32687,26782,2,49542.6,15,12,32608.76,Bangalore,Dispatched
23375,48696,3995,3,31829.54,15,5,36898.86,Bangalore,Dispatched
23376,7125,39251,4,14076.01,15,5,26168.74,Delhi,Dispatched
23377,4763,41708,5,29484.84,0,12,22963.38,Delhi,Pending
23378,5507,26937,1,35507.18,5,18,26399.16,Bangalore,Pending
23379,49669,44922,3,13751.32,15,12,47653.5,Delhi,Pending
23380,33408,24491,5,37280.09,15,5,47922.62,Bangalore,Dispatched
23381,43124,4083,4,14514.96,10,5,10377.91,Bangalore,Pending
23382,20042,8967,4,18450.93,10,12,46746.79,Mumbai,Pending
